Feature,Importance
FCRL3,0.0012944467485213654
MANF,0.001289636516135523
LRP1,0.0010447138274211998
LGALS3,0.0010256944883935831
ACTA2,0.0010174423003728196
ENAH,0.0010129344915216138
ANXA4,0.0009953909878887414
GOPC,0.0009805099930498937
ENO1,0.0009789159974947885
GPC1,0.0009430326527454572
CSF1,0.000939472941646937
MARCO,0.0009310662042430527
THOP1,0.0009222332027904765
IRAK4,0.0008879877151896205
SIGLEC9,0.0008754126167480605
VWF,0.0008676250746115714
LY96,0.0008570769059566513
SPP1,0.0008303884725614458
CCL23,0.0008106437303899767
CLTA,0.0007878190309525703
DNAJA2,0.0007846406640683899
TREM2,0.0007628501420502008
EFNA1,0.0007622309831941108
TXNDC5,0.0007348076255544549
KRT18,0.0007262157617508889
ADA2,0.0007107144109279313
CDKN2D,0.0007071376323030545
TNFRSF8,0.0007038173480435454
ICAM2,0.000703648294695068
KLRB1,0.0006763377433494848
IGFBP4,0.000666630511714332
EIF5A,0.0006550220747625504
NFATC3,0.0006238554375941087
IL5RA,0.0006039806698887123
IL12RB1,0.000570976060528521
CD244,0.0005665782221691677
LYAR,0.0005644603344345831
PLAT,0.0005385750639775674
SPON1,0.0005005573747219106
IL18R1,0.0005004383297225821
F3,0.00048173625368803225
NADK,0.0004398659233961782
TNFAIP8,0.00042027358920197983
TPT1,0.0004136018942484462
ULBP2,0.00040051347414935684
PADI2,0.0003984326710967882
NINJ1,0.000382122628206891
RRM2B,0.0003739831767980621
CD70,0.0003714249034995436
BLMH,0.0003658633020652155
CXCL16,0.00035371715450049543
CD48,0.0003517083375747391
CST7,0.00032660361087220315
CD63,0.00031958140019607456
MERTK,0.0002894170167373662
FCGR2B,0.0002777210852788305
CD83,0.00027252116223609426
ZBTB17,0.0002716283484370042
SKAP2,0.0002475010209760652
TNFRSF10C,0.0002458705095226343
FCAR,0.00023514140616585932
FSTL3,0.0002270648701716579
MSLN,0.0002231875279337076
EFNA4,0.00021481720837164173
STX4,0.0002086537049913543
PVR,0.00019582354126731179
VEGFA,0.0001920296470596725
LAT2,0.00017749859060484742
TGFA,0.0001751071959395444
STX16,0.0001734329708984188
TYMP,0.00016844618526021385
STX8,0.000162682591939931
TFPI,0.0001410955090358969
VCAN,0.00013614182787395854
RRM2,0.00013178742919004423
FES,0.0001182517848108441
MFGE8,0.00011772427231366797
FST,0.00010562456696656088
BAG3,9.029720958123982e-05
SRPK2,8.532621762951574e-05
ADAM15,8.205643668042319e-05
FLT1,8.195824494663383e-05
MDK,7.334754404571806e-05
KIR2DL3,6.702617876547598e-05
COL6A3,6.603201889470256e-05
CORO1A,5.6209725921368443e-05
HYOU1,5.05813585534025e-05
HEBP1,4.731376869662759e-05
VAT1,4.6802062641051434e-05
ALDH1A1,4.37991599829257e-05
SORD,4.321775822044261e-05
SH2D1A,4.1028260414447657e-05
SUSD2,3.989653453937938e-05
NMNAT1,3.727319858816057e-05
CLEC4A,3.528583597986968e-05
ARHGAP1,3.349914747589476e-05
LILRB4,2.976999407741232e-05
SNX9,2.8174082203999153e-05
CD5,2.4372700174860887e-05
CD6,2.344895624990456e-05
CD2AP,2.2919610437518562e-05
EGLN1,1.5272129165822432e-05
AGRN,1.4796767730383537e-05
SLC39A14,1.3900432429288179e-05
ARHGAP25,1.2881379800992713e-05
RBKS,9.392513691857664e-06
CNTNAP2,7.734416438330787e-06
EPHB4,6.426940505158121e-06
PPCDC,5.547132186135374e-06
DAG1,4.806767556716069e-06
IGFBP2,4.559231430627114e-06
ING1,4.129920760682142e-06
CLEC11A,3.6439779019735377e-06
LRIG1,3.5290413206845106e-06
SEMA4C,2.998144061230471e-06
HS6ST1,2.7422363298404716e-06
FUS,4.6788362514648567e-07
FEN1,4.478074696620121e-07
LY9,2.260713753309359e-07
MSR1,1.691015340944658e-07
CRIP2,2.020229644773121e-09
