,1,2,3,4,5,6,7,8,9,10,11,12,25,26,27,28,32,36,39,43,44,45,46,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,91,92,94,95,96,97,98,100,101,102,103,104
AARSD1,-0.334224021724328,0.037902268365591,-0.166913317815852,0.00935649584881219,-0.279578331079312,-0.170269105374994,-0.367185616350515,-0.333351642235483,-0.230804959614483,-0.469227367982727,-0.091451559411425,-0.0634456328976123,-0.21090070481479,-0.172492380252322,-0.155528241209934,-0.102215618957278,-0.307711902290425,-0.291757677254284,-0.304576804790302,-0.253695312738142,-0.319596736103007,-0.229508048695647,0.0318452565570955,-0.269542675818826,-0.390866697670276,-0.329405878615267,-0.309683472115067,-0.149897983370196,-0.352678769884787,-0.313575162073394,-0.274576198703092,-0.285381841779454,-0.286989931302565,-0.0500227915258693,-0.115158333680423,0.00842396543135527,-0.214440032408565,-0.0713869260285845,-0.203610259694303,-0.153168593777394,-0.122093161147571,-0.0427887663411952,-0.247635726318322,-0.188888522866272,-0.093593689707057,-0.118115092164863,-0.217057898107745,-0.212711832478663,-0.177479997251709,-0.411795744802125,-0.254480670161512,-0.0516599194458479,0.0349565584752499,0.00739657272483949,-0.0697829709540721,0.117418164982418,-0.0455398312277883,-0.00579881231914629,0.0677765842422259,0.0512499750009893,0.0731913236716128,0.0353543115130865,0.0664032702722294,0.0259986895005967
ABHD14B,-0.213478593192514,0.365041019605775,-0.261963536613291,0.307502511214502,0.0722994408449672,0.121828056926465,0.0710004370551385,-0.277882372241557,-0.0824167656472041,0.00980976623843576,0.154123946855895,0.294029684315909,-0.203033001607305,-0.0945319156974266,-0.0534847429198248,-0.0880525198057824,-0.349688473535692,-0.410656110890858,-0.343134375621674,-0.322048851614275,-0.311519591110739,-0.303178549732981,0.246129176078869,-0.362984339491663,-0.462911912797019,-0.220120481895917,-0.298106159069815,-0.127672873294877,-0.397717226107199,-0.3699381569032,-0.351363482917377,-0.292756300635204,-0.354127771962747,0.0728330236281374,0.00308848457747291,0.143476513861922,-0.15458854527283,0.0553259514841404,-0.120280378269664,0.0191403048124947,-0.00246506314807255,0.253153354002434,-0.167952922994817,0.116058806289398,0.0400621971626911,0.137449332942938,0.0393318767845349,0.0697403037132596,0.215603776991566,-0.136198138073751,0.0645609551811053,0.330844086169892,0.268401790049018,0.29530327573664,0.0762001608798709,0.396089356571411,0.17675679850713,0.239102704302013,0.395349902377471,0.424476185520917,0.407062752628036,0.266919317652493,0.301155642935862,0.231668609307708
ABL1,-0.324269879341481,0.627424070295177,-0.170094538963681,0.32047331718292,0.00457809819661165,0.179200222381358,-0.181558769205569,-0.374893044998629,-0.340543301219786,-0.50297657187639,0.2819831298272,0.671403879794095,-0.628352933300992,-0.268648388676509,-0.110057658242796,-0.310477135822922,-0.591521269025633,-0.689556032653884,-0.752944741296177,-0.578054118758282,-0.557777554254007,-0.656329702854287,0.236177809406206,-0.91533851234721,-1.01796867473535,-0.395452244576558,-0.691161026588305,-0.0959778250448225,-0.802043198892702,-0.788641813786843,-0.570260208600775,-0.695647590877414,-0.794606782882113,-0.625887026662565,-0.226406615908448,0.251058801062244,-0.103207845793735,0.173242247025899,-0.371783226835151,0.00146481121890612,-0.160170465696514,0.513156585892688,-0.69398038256263,-0.015424052315792,0.108079600466405,0.241009254272815,-0.11479607457218,0.0830806499189833,0.253841164506249,-0.496511698974273,0.0566452491587647,0.423110054230869,0.18027841557523,0.247772268417763,0.0689663524222788,0.576143942835143,0.238345825241306,0.164957953751843,0.586752880401388,0.719829828188828,0.673002349718845,0.32655211737441,0.505892323087997,0.390901410452729
ACAA1,-0.109382435655334,0.0920641435980045,-0.203239793340821,-0.00334468650296004,-0.00354723877417371,-0.0551943322124913,-0.0802971886790764,-0.260297254901439,-0.221098333834346,-0.177058062574178,0.0255975190493093,0.114724980965035,-0.441973102154609,-0.332567340431002,-0.287042263969219,-0.286705721885001,-0.442606016984998,-0.495515396619136,-0.439381152756226,-0.445624615232083,-0.321399174626189,-0.531412547348602,-0.176771987435218,-0.491224758486754,-0.557743215707791,-0.259929365334698,-0.478785301773835,-0.147556500603605,-0.237480478330393,-0.365168444259907,-0.389525984291876,-0.402246465407722,-0.367380824187908,-0.480339040474549,-0.269376492170827,-0.0912523956896952,-0.172775349009643,-0.159214085622835,-0.351561959359602,-0.166897127658347,-0.318383026092218,0.00792012813216585,-0.532106073390284,-0.134524279025809,-0.154319610167525,-0.0598421864760363,-0.151593403120375,-0.0979179400704594,-0.0281984179627978,-0.153134929758384,-0.0929212454697742,0.0447332202907888,-0.0863660940054198,-0.102812917493547,-0.12277910254144,0.0644822712964983,-0.0582159434685424,-0.0971880245434844,0.0334771766814394,0.137890740421731,0.0833118968966181,-0.00742054919737826,-0.0471406622164209,0.00906245911326692
ACAN,-0.22175942993673,-0.261817870712712,-0.174786268427678,-0.227076496306078,-0.194193949913568,-0.174231774353303,-0.219295479309824,-0.0953475468441971,-0.0900262611681658,0.00482795759492683,-0.23294180816141,-0.346981991541471,0.171133460010688,0.117266257434974,0.0394523163706743,0.0358414502404308,0.223848182773832,0.256387780111025,0.197447720017494,0.17202032538835,0.138861663247101,0.200219102417088,-0.175987579072485,0.251127177137601,0.318564668672045,0.101787868357033,0.195991904393424,-0.0367628325819247,0.106240259191281,0.202714185659968,0.231238227281637,0.141905488155625,0.234814753849832,0.123368058285988,0.0314041088329883,-0.117154636681427,-0.0208899770605303,-0.0939928891592633,0.148010923250049,-0.044727300323828,0.0034224192060007,-0.299825483341029,0.154760260363188,-0.177387446760362,-0.0925258178825618,-0.31704685314287,-0.0397351914944584,-0.144482748377609,-0.205441568159431,-0.0368981682331475,-0.172426708618158,-0.25120355972513,-0.152037022940679,-0.142856123170892,-0.091591850373824,-0.238507218865855,-0.106620980348085,-0.128240885498939,-0.207073180937275,-0.309360024465103,-0.260100341218914,-0.173086422766132,-0.174992189233177,-0.125166757221706
ACE2,0.167761108489762,-0.030103222134432,-0.023825828147092,-0.00484098517764449,-0.0490415541082945,0.278735654790159,-0.00407764422348412,0.222909807822049,0.212915377721514,0.118437750506078,-0.140975819766485,-0.0515044875573,0.211127327456074,0.162855046222704,0.0105936015722213,-0.0315588429398963,0.122716351357637,0.106824509721822,0.173334841218886,0.267657279510715,0.197141399646193,0.130453210691964,-0.0647958694138251,0.23160204641527,0.270432730331975,0.252515655263239,0.125718067069832,0.147759951937241,0.118131536994412,0.21022118107757,0.227699111656798,0.32002805755657,0.305267209425096,0.25016444001313,-0.00687980532097267,-0.065183213324342,0.228148117442734,0.0582374530656039,0.0239667391928609,0.0324623263221756,0.0538953301203767,-0.0885896926489766,0.141299240126568,0.0496845075802196,0.0530543080957358,0.0193093957958382,0.132432076724042,0.229324760561596,0.0991246780161058,0.208812330502795,0.169150467194829,0.0606641090090279,-0.0583410259766874,-0.0426380296081488,0.0250078087689745,0.00323145572634041,0.0844303063030179,0.00153420859650364,-0.0992508872615817,-0.0962544413825803,-0.0784015072180046,-0.0835819450303398,-0.00354474567739194,-0.094524123892621
ACOX1,-0.559113445547553,-0.216469401047716,-0.655413740385322,-0.191382863412827,-0.314268585860885,-0.426275400316885,-0.396924105116532,-0.525045810235337,-0.584600111554685,-0.485160795196179,-0.424475695130667,-0.342353601427577,-0.660162839707705,-0.555622027063262,-0.525541627919759,-0.562221137793587,-0.609965814212003,-0.722568770063178,-0.668616787445465,-0.627556825848884,-0.598500223535417,-0.685222241789062,-0.38795423213237,-0.609835488957961,-0.673107678781373,-0.504738040893599,-0.639005758722184,-0.509851358175833,-0.638026448098813,-0.787623393018555,-0.511356950624772,-0.541120612928037,-0.72996586143943,-0.664627913024052,-0.540428210124424,-0.39951402664292,-0.591686412420164,-0.296487871700215,-0.666381661860276,-0.469312291530917,-0.553136381945269,-0.428027472324347,-0.810358115292368,-0.6139283849614,-0.529028090655538,-0.38521388977433,-0.419331043475967,-0.366726268214621,-0.156051663922607,-0.499346991938318,-0.443510379987003,-0.215803436988033,-0.099140616297745,-0.287604726642433,-0.389334147925457,-0.201406264734019,-0.276431990608367,-0.355836153986085,-0.176099989255956,-0.0765061263710211,-0.182095268081634,-0.19606560979468,-0.34096266602722,-0.332631664375205
ACP5,0.224786332320971,0.0308365875275512,0.121373436852862,0.103103423247693,0.0862107791113211,0.196994628182069,0.102303543543853,0.278544810467625,0.242185043845169,0.108597463060334,0.000314319598579471,0.0314275797824668,0.165840810409676,0.0913118007562394,0.0590429221883835,0.040774187767255,0.155448252042068,0.13274959705266,0.192736245445782,0.19640006547517,0.191104457474877,0.165643552700182,-0.00752919559857318,0.161807981394572,0.271094014060992,0.246008940205539,0.132989374032625,0.107954728479025,0.18680201854462,0.164557569037431,0.158185464955373,0.247293323358118,0.270526821480307,0.233470469455914,0.0698417855781754,-0.0220231353929264,0.114899130230633,0.0311309518971221,0.0598748140377042,0.0164131695239639,0.0545611837474639,-0.0814593214525568,0.181763451002251,0.0833271283298331,0.0661548255283449,0.0127483382511351,0.0022862118371797,0.142918649183146,0.184808716224684,0.324606262478678,0.244056685442121,0.0733088457813858,0.00164649713417677,-0.0261290605948756,0.0193477697260952,0.0303263631263793,0.0798287544889544,0.0368674002111031,-0.0309007821927973,-0.0379855917199951,-0.0459780568879685,-0.0421296501807401,0.042320634500043,-0.000273719423187286
ACP6,-0.111113060589398,-0.0441979620579914,0.0353464016346494,0.110824068766141,-0.202763684053156,0.110495525328572,-0.246973571264606,-0.302796091254327,-0.134974356431761,-0.315942493261322,-0.131980852287181,-0.255950945337974,-0.00787994846062035,0.519516901525479,0.0392842535082548,-0.17957884138565,0.0398245969508239,0.00224743038187993,-0.261483677957242,-0.444034997165503,-0.0959655109899214,-0.128336080771989,0.0291192010226818,-0.24588514278091,-0.158289060445032,-0.252596201260385,-0.170610404331846,-0.193487330706417,-0.080140939318256,-0.129776815856075,0.391653196600312,-0.269266942132004,0.440388404891711,-0.0845605334985503,-0.127769330791559,0.177862928824168,0.296451758068536,-0.160945595782274,-0.177194068657867,-0.0549166232734438,0.104300110291287,-0.146821776604292,-0.154844934976728,0.421662245290558,0.0482814479155351,-0.0216992542568165,-0.217944816927583,-0.00912172829032187,-0.183383644787213,-0.135253157180591,0.140533547186959,-0.0884369649364077,-0.0760605874048513,0.0898775014370647,-0.291105477882265,0.500371582141517,-0.295182635226373,-0.100599354565826,-0.0932416433556509,0.415372363655736,-0.212317230537891,-0.10753543846175,0.37157640795052,0.0976713113060117
